Perioden,Regio's,Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder),Landbouw/Graasdieren/Rundvee (aantal),Landbouw/Graasdieren/Schapen (aantal),Lokalisering/Gemeenten (aantal),Lokalisering/Wijken (aantal),Lokalisering/Buurten (aantal)
2015,Leiderdorp,26853,12937,13916,,,,,,,,,,
2015,Leidschendam-Voorburg,73979,35452,38527,,,,,,,,,,
2015,Lelystad,76418,38108,38310,,,,,,,,,,
2015,Leudal,36244,18349,17895,,,,,,,,,,
2015,Leusden,29062,14263,14799,,,,,,,,,,
2015,Lingewaal,11079,5495,5584,,,,,,,,,,
2015,Lingewaard,45788,22733,23055,,,,,,,,,,
2015,Lisse,22539,11079,11460,,,,,,,,,,
2015,Lochem,33244,16330,16914,,,,,,,,,,
2015,Loon op Zand,22960,11378,11582,,,,,,,,,,
2015,Lopik,14099,7170,6929,,,,,,,,,,
2015,Loppersum,10140,5110,5030,,,,,,,,,,
2015,Losser,22467,11295,11172,,,,,,,,,,
2015,Maasdriel,24185,12221,11964,,,,,,,,,,
2015,Maasgouw,23766,11895,11871,,,,,,,,,,
2015,Maassluis,32201,15762,16439,,,,,,,,,,
2015,Maastricht,122397,58799,63598,,,,,,,,,,
2015,Marum,10311,5316,4995,,,,,,,,,,
2015,Medemblik,43604,22217,21387,,,,,,,,,,
2015,Meerssen,19063,9427,9636,,,,,,,,,,
2015,Meierijstad,,,,,,,,,,,,,
2015,Menameradiel,13612,6960,6652,,,,,,,,,,
2015,Meppel,32799,16046,16753,,,,,,,,,,
2015,Midden-Delfland,18709,9461,9248,,,,,,,,,,
2015,Midden-Drenthe,33284,16610,16674,,,,,,,,,,
2015,Midden-Groningen,,,,,,,,,,,,,
2015,Moerdijk,36816,18419,18397,,,,,,,,,,
2015,Molenwaard,28993,14716,14277,,,,,,,,,,
2015,Montferland,35150,17587,17563,,,,,,,,,,
2015,Montfoort,13672,6852,6820,,,,,,,,,,
2015,Mook en Middelaar,7762,3839,3923,,,,,,,,,,
2015,Neder-Betuwe,22728,11360,11368,,,,,,,,,,
2015,Nederweert,16776,8468,8308,,,,,,,,,,
2015,Neerijnen,12038,6077,5961,,,,,,,,,,
2015,Nieuwegein,61264,30434,30830,,,,,,,,,,
2015,Nieuwkoop,27114,13778,13336,,,,,,,,,,
2015,Nijkerk,40870,20365,20505,,,,,,,,,,
2015,Nijmegen,170681,81934,88747,,,,,,,,,,
2015,Nissewaard,85121,41808,43313,,,,,,,,,,
2015,Noordenveld,31137,15498,15639,,,,,,,,,,
2015,Noordoostpolder,46479,23589,22890,,,,,,,,,,
2015,Noordwijk,25604,12833,12771,,,,,,,,,,
2015,Noordwijkerhout,16063,8053,8010,,,,,,,,,,
2015,Nunspeet,26744,13193,13551,,,,,,,,,,
2015,Nuth,15495,7659,7836,,,,,,,,,,
2015,Oegstgeest,22997,11045,11952,,,,,,,,,,
2015,Oirschot,18079,9078,9001,,,,,,,,,,
2015,Oisterwijk,25732,12687,13045,,,,,,,,,,
2015,Oldambt,38420,19049,19371,,,,,,,,,,
2015,Oldebroek,23001,11585,11416,,,,,,,,,,
2015,Oldenzaal,32120,15988,16132,,,,,,,,,,
2015,Olst-Wijhe,17839,8998,8841,,,,,,,,,,
2015,Ommen,17341,8748,8593,,,,,,,,,,
2015,Onderbanken,7866,3938,3928,,,,,,,,,,
2015,Oost Gelre,29533,14966,14567,,,,,,,,,,
2015,Oosterhout,53793,26485,27308,,,,,,,,,,
2015,Ooststellingwerf,25617,12799,12818,,,,,,,,,,
2015,Oostzaan,9187,4485,4702,,,,,,,,,,
2015,Opmeer,11301,5700,5601,,,,,,,,,,
2015,Opsterland,29859,14948,14911,,,,,,,,,,
2015,Oss,89799,44935,44864,,,,,,,,,,
2015,Oud-Beijerland,23702,11591,12111,,,,,,,,,,
2015,Oude IJsselstreek,39558,19852,19706,,,,,,,,,,
